time	species	count	transcript	ribo_density
155.000620	rnapol	0.000000	0.000000	0.000000
155.999592	__rnase	0.000000	0.000000	0.000000
155.999592	__rnase_site	0.000000	0.000000	0.000000
155.999592	phi1	1.000000	0.000000	0.000000
155.999592	proteinX	3.000000	3.000000	0.000000
155.999592	proteinX_rbs	0.000000	0.000000	0.000000
155.999592	ribosome	10.000000	0.000000	0.000000
155.999592	rnapol	1.000000	0.000000	0.000000
156.999595	__rnase	0.000000	0.000000	0.000000
156.999595	__rnase_site	0.000000	0.000000	0.000000
156.999595	phi1	1.000000	0.000000	0.000000
156.999595	proteinX	3.000000	3.000000	0.000000
156.999595	proteinX_rbs	0.000000	0.000000	0.000000
156.999595	ribosome	10.000000	0.000000	0.000000
156.999595	rnapol	0.000000	0.000000	0.000000
157.999356	__rnase	0.000000	0.000000	0.000000
157.999356	__rnase_site	1.000000	0.000000	0.000000
157.999356	phi1	1.000000	0.000000	0.000000
157.999356	proteinX	3.000000	4.000000	0.000000
157.999356	proteinX_rbs	1.000000	0.000000	0.000000
157.999356	ribosome	10.000000	0.000000	0.000000
157.999356	rnapol	0.000000	0.000000	0.000000
158.999044	__rnase	0.000000	0.000000	0.000000
158.999044	__rnase_site	0.000000	0.000000	0.000000
158.999044	phi1	1.000000	0.000000	0.000000
158.999044	proteinX	3.000000	3.000000	0.000000
158.999044	proteinX_rbs	0.000000	0.000000	0.000000
158.999044	ribosome	10.000000	0.000000	0.000000
158.999044	rnapol	1.000000	0.000000	0.000000
160.000110	__rnase	0.000000	0.000000	0.000000
160.000110	__rnase_site	0.000000	0.000000	0.000000
160.000110	phi1	1.000000	0.000000	0.000000
160.000110	proteinX	3.000000	3.000000	0.000000
160.000110	proteinX_rbs	0.000000	0.000000	0.000000
160.000110	ribosome	10.000000	0.000000	0.000000
160.000110	rnapol	1.000000	0.000000	0.000000
160.999846	__rnase	0.000000	0.000000	0.000000
160.999846	__rnase_site	0.000000	0.000000	0.000000
160.999846	phi1	1.000000	0.000000	0.000000
160.999846	proteinX	3.000000	3.000000	0.000000
160.999846	proteinX_rbs	0.000000	0.000000	0.000000
160.999846	ribosome	10.000000	0.000000	0.000000
160.999846	rnapol	1.000000	0.000000	0.000000
161.999841	__rnase	0.000000	0.000000	0.000000
161.999841	__rnase_site	0.000000	0.000000	0.000000
161.999841	phi1	1.000000	0.000000	0.000000
161.999841	proteinX	3.000000	3.000000	0.000000
161.999841	proteinX_rbs	0.000000	0.000000	0.000000
161.999841	ribosome	10.000000	0.000000	0.000000
161.999841	rnapol	1.000000	0.000000	0.000000
163.001220	__rnase	0.000000	0.000000	0.000000
163.001220	__rnase_site	0.000000	0.000000	0.000000
163.001220	phi1	0.000000	0.000000	0.000000
163.001220	proteinX	3.000000	3.000000	0.000000
163.001220	proteinX_rbs	0.000000	0.000000	0.000000
163.001220	ribosome	10.000000	0.000000	0.000000
163.001220	rnapol	0.000000	0.000000	0.000000
164.000420	__rnase	0.000000	0.000000	0.000000
164.000420	__rnase_site	1.000000	0.000000	0.000000
164.000420	phi1	1.000000	0.000000	0.000000
164.000420	proteinX	3.000000	4.000000	0.000000
164.000420	proteinX_rbs	1.000000	0.000000	0.000000
164.000420	ribosome	10.000000	0.000000	0.000000
164.000420	rnapol	0.000000	0.000000	0.000000
165.000448	__rnase	0.000000	0.000000	0.000000
165.000448	__rnase_site	1.000000	0.000000	0.000000
165.000448	phi1	1.000000	0.000000	0.000000
165.000448	proteinX	3.000000	4.000000	0.250000
165.000448	proteinX_rbs	0.000000	0.000000	0.000000
165.000448	ribosome	9.000000	0.000000	0.000000
165.000448	rnapol	0.000000	0.000000	0.000000
165.999455	__rnase	0.000000	0.000000	0.000000
165.999455	__rnase_site	2.000000	0.000000	0.000000
165.999455	phi1	1.000000	0.000000	0.000000
165.999455	proteinX	3.000000	4.000000	0.250000
165.999455	proteinX_rbs	0.000000	0.000000	0.000000
165.999455	ribosome	9.000000	0.000000	0.000000
165.999455	rnapol	0.000000	0.000000	0.000000
167.000113	__rnase	0.000000	0.000000	0.000000
167.000113	__rnase_site	0.000000	0.000000	0.000000
167.000113	phi1	1.000000	0.000000	0.000000
167.000113	proteinX	3.000000	4.000000	0.250000
167.000113	proteinX_rbs	0.000000	0.000000	0.000000
167.000113	ribosome	9.000000	0.000000	0.000000
167.000113	rnapol	0.000000	0.000000	0.000000
168.000451	__rnase	0.000000	0.000000	0.000000
168.000451	__rnase_site	0.000000	0.000000	0.000000
168.000451	phi1	1.000000	0.000000	0.000000
168.000451	proteinX	4.000000	4.000000	0.000000
168.000451	proteinX_rbs	0.000000	0.000000	0.000000
168.000451	ribosome	10.000000	0.000000	0.000000
168.000451	rnapol	1.000000	0.000000	0.000000
169.000150	__rnase	0.000000	0.000000	0.000000
169.000150	__rnase_site	0.000000	0.000000	0.000000
169.000150	phi1	1.000000	0.000000	0.000000
169.000150	proteinX	4.000000	4.000000	0.000000
169.000150	proteinX_rbs	0.000000	0.000000	0.000000
169.000150	ribosome	10.000000	0.000000	0.000000
169.000150	rnapol	1.000000	0.000000	0.000000
169.999150	__rnase	0.000000	0.000000	0.000000
169.999150	__rnase_site	0.000000	0.000000	0.000000
169.999150	phi1	0.000000	0.000000	0.000000
169.999150	proteinX	4.000000	4.000000	0.000000
169.999150	proteinX_rbs	0.000000	0.000000	0.000000
169.999150	ribosome	10.000000	0.000000	0.000000
169.999150	rnapol	0.000000	0.000000	0.000000
170.999982	__rnase	0.000000	0.000000	0.000000
170.999982	__rnase_site	0.000000	0.000000	0.000000
170.999982	phi1	1.000000	0.000000	0.000000
170.999982	proteinX	4.000000	4.000000	0.000000
170.999982	proteinX_rbs	0.000000	0.000000	0.000000
170.999982	ribosome	10.000000	0.000000	0.000000
170.999982	rnapol	0.000000	0.000000	0.000000
171.999290	__rnase	0.000000	0.000000	0.000000
171.999290	__rnase_site	0.000000	0.000000	0.000000
171.999290	phi1	1.000000	0.000000	0.000000
171.999290	proteinX	4.000000	4.000000	0.000000
171.999290	proteinX_rbs	0.000000	0.000000	0.000000
171.999290	ribosome	10.000000	0.000000	0.000000
171.999290	rnapol	0.000000	0.000000	0.000000
173.000545	__rnase	0.000000	0.000000	0.000000
173.000545	__rnase_site	0.000000	0.000000	0.000000
173.000545	phi1	1.000000	0.000000	0.000000
173.000545	proteinX	4.000000	4.000000	0.000000
173.000545	proteinX_rbs	0.000000	0.000000	0.000000
173.000545	ribosome	10.000000	0.000000	0.000000
173.000545	rnapol	1.000000	0.000000	0.000000
173.999753	__rnase	0.000000	0.000000	0.000000
173.999753	__rnase_site	1.000000	0.000000	0.000000
173.999753	phi1	1.000000	0.000000	0.000000
173.999753	proteinX	4.000000	5.000000	0.000000
173.999753	proteinX_rbs	1.000000	0.000000	0.000000
173.999753	ribosome	10.000000	0.000000	0.000000
173.999753	rnapol	0.000000	0.000000	0.000000
174.999410	__rnase	0.000000	0.000000	0.000000
174.999410	__rnase_site	1.000000	0.000000	0.000000
174.999410	phi1	1.000000	0.000000	0.000000
174.999410	proteinX	4.000000	5.000000	0.000000
174.999410	proteinX_rbs	1.000000	0.000000	0.000000
174.999410	ribosome	10.000000	0.000000	0.000000
174.999410	rnapol	0.000000	0.000000	0.000000
175.999169	__rnase	0.000000	0.000000	0.000000
175.999169	__rnase_site	1.000000	0.000000	0.000000
175.999169	phi1	1.000000	0.000000	0.000000
175.999169	proteinX	4.000000	5.000000	0.000000
175.999169	proteinX_rbs	1.000000	0.000000	0.000000
175.999169	ribosome	10.000000	0.000000	0.000000
175.999169	rnapol	0.000000	0.000000	0.000000
177.001642	__rnase	0.000000	0.000000	0.000000
177.001642	__rnase_site	1.000000	0.000000	0.000000
177.001642	phi1	1.000000	0.000000	0.000000
177.001642	proteinX	4.000000	5.000000	0.000000
177.001642	proteinX_rbs	1.000000	0.000000	0.000000
177.001642	ribosome	10.000000	0.000000	0.000000
177.001642	rnapol	0.000000	0.000000	0.000000
177.999246	__rnase	0.000000	0.000000	0.000000
177.999246	__rnase_site	0.000000	0.000000	0.000000
177.999246	phi1	1.000000	0.000000	0.000000
177.999246	proteinX	4.000000	4.000000	0.000000
177.999246	proteinX_rbs	0.000000	0.000000	0.000000
177.999246	ribosome	10.000000	0.000000	0.000000
177.999246	rnapol	0.000000	0.000000	0.000000
178.999163	__rnase	0.000000	0.000000	0.000000
178.999163	__rnase_site	0.000000	0.000000	0.000000
178.999163	phi1	1.000000	0.000000	0.000000
178.999163	proteinX	4.000000	4.000000	0.000000
178.999163	proteinX_rbs	0.000000	0.000000	0.000000
178.999163	ribosome	10.000000	0.000000	0.000000
178.999163	rnapol	1.000000	0.000000	0.000000
180.001365	__rnase	0.000000	0.000000	0.000000
180.001365	__rnase_site	1.000000	0.000000	0.000000
180.001365	phi1	1.000000	0.000000	0.000000
180.001365	proteinX	4.000000	5.000000	0.000000
180.001365	proteinX_rbs	1.000000	0.000000	0.000000
180.001365	ribosome	10.000000	0.000000	0.000000
180.001365	rnapol	0.000000	0.000000	0.000000
181.000023	__rnase	0.000000	0.000000	0.000000
181.000023	__rnase_site	1.000000	0.000000	0.000000
181.000023	phi1	1.000000	0.000000	0.000000
181.000023	proteinX	4.000000	5.000000	0.000000
181.000023	proteinX_rbs	1.000000	0.000000	0.000000
181.000023	ribosome	10.000000	0.000000	0.000000
181.000023	rnapol	0.000000	0.000000	0.000000
181.999416	__rnase	0.000000	0.000000	0.000000
181.999416	__rnase_site	0.000000	0.000000	0.000000
181.999416	phi1	1.000000	0.000000	0.000000
181.999416	proteinX	4.000000	4.000000	0.000000
181.999416	proteinX_rbs	0.000000	0.000000	0.000000
181.999416	ribosome	10.000000	0.000000	0.000000
181.999416	rnapol	1.000000	0.000000	0.000000
182.999695	__rnase	0.000000	0.000000	0.000000
182.999695	__rnase_site	1.000000	0.000000	0.000000
182.999695	phi1	1.000000	0.000000	0.000000
182.999695	proteinX	4.000000	5.000000	0.000000
182.999695	proteinX_rbs	1.000000	0.000000	0.000000
182.999695	ribosome	10.000000	0.000000	0.000000
182.999695	rnapol	0.000000	0.000000	0.000000
183.999191	__rnase	0.000000	0.000000	0.000000
183.999191	__rnase_site	0.000000	0.000000	0.000000
183.999191	phi1	1.000000	0.000000	0.000000
183.999191	proteinX	4.000000	4.000000	0.000000
183.999191	proteinX_rbs	0.000000	0.000000	0.000000
183.999191	ribosome	10.000000	0.000000	0.000000
183.999191	rnapol	0.000000	0.000000	0.000000
185.000314	__rnase	0.000000	0.000000	0.000000
185.000314	__rnase_site	0.000000	0.000000	0.000000
185.000314	phi1	1.000000	0.000000	0.000000
185.000314	proteinX	4.000000	4.000000	0.000000
185.000314	proteinX_rbs	0.000000	0.000000	0.000000
185.000314	ribosome	10.000000	0.000000	0.000000
185.000314	rnapol	1.000000	0.000000	0.000000
185.999228	__rnase	0.000000	0.000000	0.000000
185.999228	__rnase_site	0.000000	0.000000	0.000000
185.999228	phi1	1.000000	0.000000	0.000000
185.999228	proteinX	4.000000	4.000000	0.000000
185.999228	proteinX_rbs	0.000000	0.000000	0.000000
185.999228	ribosome	10.000000	0.000000	0.000000
185.999228	rnapol	1.000000	0.000000	0.000000
186.999190	__rnase	0.000000	0.000000	0.000000
186.999190	__rnase_site	0.000000	0.000000	0.000000
186.999190	phi1	1.000000	0.000000	0.000000
186.999190	proteinX	4.000000	4.000000	0.000000
186.999190	proteinX_rbs	0.000000	0.000000	0.000000
186.999190	ribosome	10.000000	0.000000	0.000000
186.999190	rnapol	1.000000	0.000000	0.000000
187.999713	__rnase	0.000000	0.000000	0.000000
187.999713	__rnase_site	0.000000	0.000000	0.000000
187.999713	phi1	1.000000	0.000000	0.000000
187.999713	proteinX	4.000000	4.000000	0.000000
187.999713	proteinX_rbs	0.000000	0.000000	0.000000
187.999713	ribosome	10.000000	0.000000	0.000000
187.999713	rnapol	1.000000	0.000000	0.000000
188.999833	__rnase	0.000000	0.000000	0.000000
188.999833	__rnase_site	0.000000	0.000000	0.000000
188.999833	phi1	1.000000	0.000000	0.000000
188.999833	proteinX	4.000000	4.000000	0.000000
188.999833	proteinX_rbs	0.000000	0.000000	0.000000
188.999833	ribosome	10.000000	0.000000	0.000000
188.999833	rnapol	1.000000	0.000000	0.000000
190.000292	__rnase	0.000000	0.000000	0.000000
190.000292	__rnase_site	0.000000	0.000000	0.000000
190.000292	phi1	1.000000	0.000000	0.000000
190.000292	proteinX	4.000000	4.000000	0.000000
190.000292	proteinX_rbs	0.000000	0.000000	0.000000
190.000292	ribosome	10.000000	0.000000	0.000000
190.000292	rnapol	1.000000	0.000000	0.000000
190.999234	__rnase	0.000000	0.000000	0.000000
190.999234	__rnase_site	0.000000	0.000000	0.000000
190.999234	phi1	1.000000	0.000000	0.000000
190.999234	proteinX	4.000000	4.000000	0.000000
190.999234	proteinX_rbs	0.000000	0.000000	0.000000
190.999234	ribosome	10.000000	0.000000	0.000000
190.999234	rnapol	1.000000	0.000000	0.000000
191.999011	__rnase	0.000000	0.000000	0.000000
191.999011	__rnase_site	1.000000	0.000000	0.000000
191.999011	phi1	1.000000	0.000000	0.000000
191.999011	proteinX	4.000000	5.000000	0.000000
191.999011	proteinX_rbs	1.000000	0.000000	0.000000
191.999011	ribosome	10.000000	0.000000	0.000000
191.999011	rnapol	0.000000	0.000000	0.000000
192.999795	__rnase	0.000000	0.000000	0.000000
192.999795	__rnase_site	1.000000	0.000000	0.000000
192.999795	phi1	1.000000	0.000000	0.000000
192.999795	proteinX	4.000000	5.000000	0.200000
192.999795	proteinX_rbs	0.000000	0.000000	0.000000
192.999795	ribosome	9.000000	0.000000	0.000000
192.999795	rnapol	0.000000	0.000000	0.000000
193.999197	__rnase	0.000000	0.000000	0.000000
193.999197	__rnase_site	0.000000	0.000000	0.000000
193.999197	phi1	1.000000	0.000000	0.000000
193.999197	proteinX	4.000000	5.000000	0.200000
193.999197	proteinX_rbs	0.000000	0.000000	0.000000
193.999197	ribosome	9.000000	0.000000	0.000000
193.999197	rnapol	1.000000	0.000000	0.000000
194.999565	__rnase	0.000000	0.000000	0.000000
194.999565	__rnase_site	0.000000	0.000000	0.000000
194.999565	phi1	1.000000	0.000000	0.000000
194.999565	proteinX	4.000000	5.000000	0.200000
194.999565	proteinX_rbs	0.000000	0.000000	0.000000
194.999565	ribosome	9.000000	0.000000	0.000000
194.999565	rnapol	1.000000	0.000000	0.000000
195.999272	__rnase	0.000000	0.000000	0.000000
195.999272	__rnase_site	0.000000	0.000000	0.000000
195.999272	phi1	1.000000	0.000000	0.000000
195.999272	proteinX	5.000000	5.000000	0.000000
195.999272	proteinX_rbs	0.000000	0.000000	0.000000
195.999272	ribosome	10.000000	0.000000	0.000000
195.999272	rnapol	1.000000	0.000000	0.000000
196.999124	__rnase	0.000000	0.000000	0.000000
196.999124	__rnase_site	0.000000	0.000000	0.000000
196.999124	phi1	1.000000	0.000000	0.000000
196.999124	proteinX	5.000000	5.000000	0.000000
196.999124	proteinX_rbs	0.000000	0.000000	0.000000
196.999124	ribosome	10.000000	0.000000	0.000000
196.999124	rnapol	1.000000	0.000000	0.000000
197.999997	__rnase	0.000000	0.000000	0.000000
197.999997	__rnase_site	1.000000	0.000000	0.000000
197.999997	phi1	1.000000	0.000000	0.000000
197.999997	proteinX	5.000000	6.000000	0.000000
197.999997	proteinX_rbs	1.000000	0.000000	0.000000
197.999997	ribosome	10.000000	0.000000	0.000000
197.999997	rnapol	0.000000	0.000000	0.000000
199.001206	__rnase	0.000000	0.000000	0.000000
199.001206	__rnase_site	0.000000	0.000000	0.000000
199.001206	phi1	1.000000	0.000000	0.000000
199.001206	proteinX	5.000000	5.000000	0.000000
199.001206	proteinX_rbs	0.000000	0.000000	0.000000
199.001206	ribosome	10.000000	0.000000	0.000000
199.001206	rnapol	0.000000	0.000000	0.000000
199.999112	__rnase	0.000000	0.000000	0.000000
199.999112	__rnase_site	0.000000	0.000000	0.000000
199.999112	phi1	1.000000	0.000000	0.000000
199.999112	proteinX	5.000000	5.000000	0.000000
199.999112	proteinX_rbs	0.000000	0.000000	0.000000
199.999112	ribosome	10.000000	0.000000	0.000000
199.999112	rnapol	0.000000	0.000000	0.000000
201.001475	__rnase	0.000000	0.000000	0.000000
201.001475	__rnase_site	0.000000	0.000000	0.000000
201.001475	phi1	0.000000	0.000000	0.000000
201.001475	proteinX	5.000000	5.000000	0.000000
201.001475	proteinX_rbs	0.000000	0.000000	0.000000
201.001475	ribosome	10.000000	0.000000	0.000000
201.001475	rnapol	0.000000	0.000000	0.000000
201.999473	__rnase	0.000000	0.000000	0.000000
201.999473	__rnase_site	0.000000	0.000000	0.000000
201.999473	phi1	1.000000	0.000000	0.000000
201.999473	proteinX	5.000000	5.000000	0.000000
201.999473	proteinX_rbs	0.000000	0.000000	0.000000
201.999473	ribosome	10.000000	0.000000	0.000000
201.999473	rnapol	0.000000	0.000000	0.000000
203.001618	__rnase	0.000000	0.000000	0.000000
203.001618	__rnase_site	0.000000	0.000000	0.000000
203.001618	phi1	1.000000	0.000000	0.000000
203.001618	proteinX	5.000000	5.000000	0.000000
203.001618	proteinX_rbs	0.000000	0.000000	0.000000
203.001618	ribosome	10.000000	0.000000	0.000000
203.001618	rnapol	0.000000	0.000000	0.000000
204.000139	__rnase	0.000000	0.000000	0.000000
204.000139	__rnase_site	0.000000	0.000000	0.000000
204.000139	phi1	1.000000	0.000000	0.000000
204.000139	proteinX	5.000000	5.000000	0.000000
204.000139	proteinX_rbs	0.000000	0.000000	0.000000
204.000139	ribosome	10.000000	0.000000	0.000000
204.000139	rnapol	0.000000	0.000000	0.000000
204.999084	__rnase	0.000000	0.000000	0.000000
204.999084	__rnase_site	0.000000	0.000000	0.000000
204.999084	phi1	1.000000	0.000000	0.000000
204.999084	proteinX	5.000000	5.000000	0.000000
204.999084	proteinX_rbs	0.000000	0.000000	0.000000
204.999084	ribosome	10.000000	0.000000	0.000000
204.999084	rnapol	1.000000	0.000000	0.000000
205.999026	__rnase	0.000000	0.000000	0.000000
205.999026	__rnase_site	0.000000	0.000000	0.000000
205.999026	phi1	0.000000	0.000000	0.000000
205.999026	proteinX	5.000000	5.000000	0.000000
205.999026	proteinX_rbs	0.000000	0.000000	0.000000
205.999026	ribosome	10.000000	0.000000	0.000000
205.999026	rnapol	0.000000	0.000000	0.000000
206.999544	__rnase	0.000000	0.000000	0.000000
206.999544	__rnase_site	0.000000	0.000000	0.000000
206.999544	phi1	1.000000	0.000000	0.000000
206.999544	proteinX	5.000000	6.000000	0.000000
206.999544	proteinX_rbs	1.000000	0.000000	0.000000
206.999544	ribosome	10.000000	0.000000	0.000000
206.999544	rnapol	0.000000	0.000000	0.000000
208.001144	__rnase	0.000000	0.000000	0.000000
208.001144	__rnase_site	0.000000	0.000000	0.000000
208.001144	phi1	1.000000	0.000000	0.000000
208.001144	proteinX	5.000000	5.000000	0.000000
208.001144	proteinX_rbs	0.000000	0.000000	0.000000
208.001144	ribosome	10.000000	0.000000	0.000000
208.001144	rnapol	0.000000	0.000000	0.000000
209.002933	__rnase	0.000000	0.000000	0.000000
209.002933	__rnase_site	0.000000	0.000000	0.000000
209.002933	phi1	1.000000	0.000000	0.000000
209.002933	proteinX	5.000000	5.000000	0.000000
209.002933	proteinX_rbs	0.000000	0.000000	0.000000
209.002933	ribosome	10.000000	0.000000	0.000000
209.002933	rnapol	1.000000	0.000000	0.000000
209.999517	__rnase	0.000000	0.000000	0.000000
209.999517	__rnase_site	0.000000	0.000000	0.000000
209.999517	phi1	1.000000	0.000000	0.000000
209.999517	proteinX	5.000000	5.000000	0.000000
209.999517	proteinX_rbs	0.000000	0.000000	0.000000
209.999517	ribosome	10.000000	0.000000	0.000000
209.999517	rnapol	1.000000	0.000000	0.000000
210.999736	__rnase	0.000000	0.000000	0.000000
210.999736	__rnase_site	0.000000	0.000000	0.000000
210.999736	phi1	1.000000	0.000000	0.000000
210.999736	proteinX	5.000000	5.000000	0.000000
210.999736	proteinX_rbs	0.000000	0.000000	0.000000
210.999736	ribosome	10.000000	0.000000	0.000000
210.999736	rnapol	1.000000	0.000000	0.000000
211.999034	__rnase	0.000000	0.000000	0.000000
211.999034	__rnase_site	0.000000	0.000000	0.000000
211.999034	phi1	1.000000	0.000000	0.000000
211.999034	proteinX	5.000000	5.000000	0.000000
211.999034	proteinX_rbs	0.000000	0.000000	0.000000
211.999034	ribosome	10.000000	0.000000	0.000000
211.999034	rnapol	1.000000	0.000000	0.000000
213.000242	__rnase	0.000000	0.000000	0.000000
213.000242	__rnase_site	0.000000	0.000000	0.000000
213.000242	phi1	0.000000	0.000000	0.000000
213.000242	proteinX	5.000000	5.000000	0.000000
213.000242	proteinX_rbs	0.000000	0.000000	0.000000
213.000242	ribosome	10.000000	0.000000	0.000000
213.000242	rnapol	0.000000	0.000000	0.000000
213.999022	__rnase	0.000000	0.000000	0.000000
213.999022	__rnase_site	0.000000	0.000000	0.000000
213.999022	phi1	1.000000	0.000000	0.000000
213.999022	proteinX	5.000000	5.000000	0.000000
213.999022	proteinX_rbs	0.000000	0.000000	0.000000
213.999022	ribosome	10.000000	0.000000	0.000000
213.999022	rnapol	0.000000	0.000000	0.000000
214.999761	__rnase	0.000000	0.000000	0.000000
214.999761	__rnase_site	0.000000	0.000000	0.000000
214.999761	phi1	1.000000	0.000000	0.000000
214.999761	proteinX	5.000000	5.000000	0.000000
214.999761	proteinX_rbs	0.000000	0.000000	0.000000
214.999761	ribosome	10.000000	0.000000	0.000000
214.999761	rnapol	0.000000	0.000000	0.000000
216.000132	__rnase	0.000000	0.000000	0.000000
216.000132	__rnase_site	0.000000	0.000000	0.000000
216.000132	phi1	1.000000	0.000000	0.000000
216.000132	proteinX	5.000000	5.000000	0.000000
216.000132	proteinX_rbs	0.000000	0.000000	0.000000
216.000132	ribosome	10.000000	0.000000	0.000000
216.000132	rnapol	1.000000	0.000000	0.000000
217.000585	__rnase	0.000000	0.000000	0.000000
217.000585	__rnase_site	0.000000	0.000000	0.000000
217.000585	phi1	1.000000	0.000000	0.000000
217.000585	proteinX	5.000000	5.000000	0.000000
217.000585	proteinX_rbs	0.000000	0.000000	0.000000
217.000585	ribosome	10.000000	0.000000	0.000000
217.000585	rnapol	1.000000	0.000000	0.000000
217.999516	__rnase	0.000000	0.000000	0.000000
217.999516	__rnase_site	0.000000	0.000000	0.000000
217.999516	phi1	1.000000	0.000000	0.000000
217.999516	proteinX	5.000000	5.000000	0.000000
217.999516	proteinX_rbs	0.000000	0.000000	0.000000
217.999516	ribosome	10.000000	0.000000	0.000000
217.999516	rnapol	1.000000	0.000000	0.000000
218.999517	__rnase	0.000000	0.000000	0.000000
218.999517	__rnase_site	0.000000	0.000000	0.000000
218.999517	phi1	1.000000	0.000000	0.000000
218.999517	proteinX	5.000000	5.000000	0.000000
218.999517	proteinX_rbs	0.000000	0.000000	0.000000
218.999517	ribosome	10.000000	0.000000	0.000000
218.999517	rnapol	1.000000	0.000000	0.000000
219.999302	__rnase	0.000000	0.000000	0.000000
219.999302	__rnase_site	0.000000	0.000000	0.000000
219.999302	phi1	1.000000	0.000000	0.000000
219.999302	proteinX	5.000000	6.000000	0.000000
219.999302	proteinX_rbs	1.000000	0.000000	0.000000
219.999302	ribosome	10.000000	0.000000	0.000000
219.999302	rnapol	0.000000	0.000000	0.000000
220.999330	__rnase	0.000000	0.000000	0.000000
220.999330	__rnase_site	0.000000	0.000000	0.000000
220.999330	phi1	1.000000	0.000000	0.000000
220.999330	proteinX	5.000000	5.000000	0.000000
220.999330	proteinX_rbs	0.000000	0.000000	0.000000
220.999330	ribosome	10.000000	0.000000	0.000000
220.999330	rnapol	0.000000	0.000000	0.000000
221.999880	__rnase	0.000000	0.000000	0.000000
221.999880	__rnase_site	0.000000	0.000000	0.000000
221.999880	phi1	1.000000	0.000000	0.000000
221.999880	proteinX	5.000000	5.000000	0.000000
221.999880	proteinX_rbs	0.000000	0.000000	0.000000
221.999880	ribosome	10.000000	0.000000	0.000000
221.999880	rnapol	1.000000	0.000000	0.000000
223.000428	__rnase	0.000000	0.000000	0.000000
223.000428	__rnase_site	1.000000	0.000000	0.000000
223.000428	phi1	1.000000	0.000000	0.000000
223.000428	proteinX	5.000000	6.000000	0.000000
223.000428	proteinX_rbs	1.000000	0.000000	0.000000
223.000428	ribosome	10.000000	0.000000	0.000000
223.000428	rnapol	0.000000	0.000000	0.000000
223.999146	__rnase	0.000000	0.000000	0.000000
223.999146	__rnase_site	1.000000	0.000000	0.000000
223.999146	phi1	1.000000	0.000000	0.000000
223.999146	proteinX	5.000000	6.000000	0.000000
223.999146	proteinX_rbs	1.000000	0.000000	0.000000
223.999146	ribosome	10.000000	0.000000	0.000000
223.999146	rnapol	0.000000	0.000000	0.000000
224.999068	__rnase	0.000000	0.000000	0.000000
224.999068	__rnase_site	0.000000	0.000000	0.000000
224.999068	phi1	0.000000	0.000000	0.000000
224.999068	proteinX	5.000000	5.000000	0.000000
224.999068	proteinX_rbs	0.000000	0.000000	0.000000
224.999068	ribosome	10.000000	0.000000	0.000000
224.999068	rnapol	0.000000	0.000000	0.000000
225.999118	__rnase	0.000000	0.000000	0.000000
225.999118	__rnase_site	1.000000	0.000000	0.000000
225.999118	phi1	1.000000	0.000000	0.000000
225.999118	proteinX	5.000000	6.000000	0.000000
225.999118	proteinX_rbs	1.000000	0.000000	0.000000
225.999118	ribosome	10.000000	0.000000	0.000000
225.999118	rnapol	0.000000	0.000000	0.000000
226.999408	__rnase	0.000000	0.000000	0.000000
226.999408	__rnase_site	0.000000	0.000000	0.000000
226.999408	phi1	1.000000	0.000000	0.000000
226.999408	proteinX	5.000000	5.000000	0.000000
226.999408	proteinX_rbs	0.000000	0.000000	0.000000
226.999408	ribosome	10.000000	0.000000	0.000000
226.999408	rnapol	0.000000	0.000000	0.000000
228.000592	__rnase	0.000000	0.000000	0.000000
228.000592	__rnase_site	0.000000	0.000000	0.000000
228.000592	phi1	1.000000	0.000000	0.000000
228.000592	proteinX	5.000000	5.000000	0.000000
228.000592	proteinX_rbs	0.000000	0.000000	0.000000
228.000592	ribosome	10.000000	0.000000	0.000000
228.000592	rnapol	1.000000	0.000000	0.000000
229.001085	__rnase	0.000000	0.000000	0.000000
229.001085	__rnase_site	0.000000	0.000000	0.000000
229.001085	phi1	0.000000	0.000000	0.000000
229.001085	proteinX	5.000000	5.000000	0.000000
229.001085	proteinX_rbs	0.000000	0.000000	0.000000
229.001085	ribosome	10.000000	0.000000	0.000000
229.001085	rnapol	0.000000	0.000000	0.000000
229.999388	__rnase	0.000000	0.000000	0.000000
229.999388	__rnase_site	0.000000	0.000000	0.000000
229.999388	phi1	1.000000	0.000000	0.000000
229.999388	proteinX	5.000000	5.000000	0.000000
229.999388	proteinX_rbs	0.000000	0.000000	0.000000
229.999388	ribosome	10.000000	0.000000	0.000000
229.999388	rnapol	0.000000	0.000000	0.000000
230.999715	__rnase	0.000000	0.000000	0.000000
230.999715	__rnase_site	0.000000	0.000000	0.000000
230.999715	phi1	1.000000	0.000000	0.000000
230.999715	proteinX	5.000000	5.000000	0.000000
230.999715	proteinX_rbs	0.000000	0.000000	0.000000
230.999715	ribosome	10.000000	0.000000	0.000000
230.999715	rnapol	0.000000	0.000000	0.000000
231.999002	__rnase	0.000000	0.000000	0.000000
231.999002	__rnase_site	0.000000	0.000000	0.000000
231.999002	phi1	1.000000	0.000000	0.000000
231.999002	proteinX	5.000000	5.000000	0.000000
231.999002	proteinX_rbs	0.000000	0.000000	0.000000
231.999002	ribosome	10.000000	0.000000	0.000000
231.999002	rnapol	0.000000	0.000000	0.000000
232.999436	__rnase	0.000000	0.000000	0.000000
232.999436	__rnase_site	0.000000	0.000000	0.000000
232.999436	phi1	1.000000	0.000000	0.000000
